latitude,longitude,crime_type,timestamp,cluster
12.977381083277367,77.64052776969761,theft,2024-06-01 17:00:00,29
12.959903442027315,77.6359150132085,fraud,2024-12-27 00:00:00,3
12.957292454868673,77.6231285928295,theft,2024-10-17 15:00:00,-1
13.001587240123452,77.60978327809745,robbery,2024-02-18 13:00:00,12
12.956580339268339,77.63365417939626,homicide,2024-07-10 09:00:00,17
12.932555641736212,77.56702915639907,homicide,2024-10-03 18:00:00,0
12.945809921153034,77.56036994522299,assault,2024-09-23 13:00:00,0
12.943266713632385,77.55950172724629,theft,2024-06-16 11:00:00,0
12.94385265818075,77.55874762539698,burglary,2024-09-24 15:00:00,0
12.955189523471269,77.64084577473687,theft,2024-08-02 16:00:00,3
12.921742053516006,77.63396013587672,assault,2024-05-06 03:00:00,4
12.996346560446435,77.59791691498287,robbery,2024-04-22 00:00:00,1
13.012624836558448,77.56231501890265,fraud,2024-10-11 08:00:00,-1
12.962409467703118,77.51467057313928,theft,2024-07-28 18:00:00,-1
12.966679104956043,77.64196842396261,burglary,2024-06-03 20:00:00,22
13.00505618554881,77.60540080347843,fraud,2024-09-14 16:00:00,12
12.945477232804846,77.6345068752118,assault,2024-10-27 14:00:00,25
12.993402291366662,77.59258567115346,homicide,2024-10-20 20:00:00,-1
12.95192360112298,77.55423566409712,theft,2024-05-01 11:00:00,-1
12.98736755454656,77.58721704016871,robbery,2024-02-10 22:00:00,-1
12.922516602981348,77.56956941834818,robbery,2024-04-09 00:00:00,-1
12.99277335490094,77.59475017417368,theft,2024-02-25 00:00:00,1
12.957818287733794,77.64311601201774,robbery,2024-05-05 10:00:00,3
12.968830998303721,77.64056080792331,robbery,2024-11-16 03:00:00,22
12.9586862518214,77.63049811292483,theft,2024-03-07 10:00:00,3
12.978220414050108,77.6145303793482,theft,2024-08-21 18:00:00,1
12.988093823669065,77.60091690198357,assault,2024-05-01 04:00:00,1
12.991001205017271,77.58617210483398,assault,2024-09-30 08:00:00,-1
12.960669208361765,77.63344808013964,theft,2024-04-18 15:00:00,3
12.927261933344647,77.63439557145142,robbery,2024-12-30 21:00:00,4
12.979958253016616,77.62522902479672,assault,2024-04-18 18:00:00,1
12.993454243632463,77.60068912379813,theft,2024-10-26 10:00:00,1
12.93509973469976,77.61661982220228,theft,2024-04-20 01:00:00,38
12.942250316188415,77.5549668119551,burglary,2024-12-03 07:00:00,-1
12.961660084761048,77.57990751146298,burglary,2024-01-08 04:00:00,-1
12.963244093624303,77.6418428025914,theft,2024-03-31 20:00:00,3
12.996926484565616,77.61861878202181,fraud,2024-05-28 21:00:00,1
12.931773629361325,77.56080483038599,burglary,2024-02-15 11:00:00,0
12.959204254319268,77.64490112568303,theft,2024-11-03 05:00:00,3
13.020836572526374,77.59451018122101,robbery,2024-07-21 18:00:00,-1
12.999090525159417,77.60692135007858,assault,2024-04-01 18:00:00,1
12.926555150885328,77.64234103437275,fraud,2024-11-23 19:00:00,-1
12.991037949327987,77.61377161794212,fraud,2024-05-26 05:00:00,1
12.920216885115728,77.56888175460317,robbery,2024-10-13 22:00:00,-1
13.010455903305475,77.60253453313635,burglary,2024-02-23 09:00:00,-1
13.098192510949675,77.64721980873247,homicide,2024-06-17 23:00:00,-1
12.944826864407252,77.5643041353944,theft,2024-05-14 02:00:00,0
12.968728140772487,77.62815491821398,theft,2024-05-20 07:00:00,-1
12.985445304915057,77.61929495604302,fraud,2024-02-04 01:00:00,1
12.951375387909428,77.64747183940341,burglary,2024-12-23 10:00:00,3
12.921087254989079,77.6360610870368,robbery,2024-10-16 12:00:00,6
12.975984166368253,77.61809653814981,homicide,2024-05-23 05:00:00,1
12.930987555988555,77.62517358790069,burglary,2024-10-16 06:00:00,4
12.943837662779698,77.55864884292343,assault,2024-02-22 06:00:00,0
12.947235387557487,77.64173351770387,theft,2024-02-22 18:00:00,-1
12.953440351099738,77.64434013840078,burglary,2024-02-01 09:00:00,3
12.996553247523181,77.61478000732143,robbery,2024-01-14 17:00:00,1
12.921272468335735,77.62294480506183,theft,2024-01-30 03:00:00,18
12.983521908652895,77.61882690517957,assault,2024-10-16 17:00:00,1
12.98708503706309,77.61195290086988,assault,2024-08-28 17:00:00,1
12.952186412361739,77.64867613280931,theft,2024-03-05 10:00:00,3
12.945758730141508,77.56171647702006,robbery,2024-12-03 14:00:00,0
12.944009047741588,77.55910047772642,assault,2024-06-27 04:00:00,0
12.958529631030489,77.65552496509218,assault,2024-08-04 23:00:00,-1
12.991483729366978,77.59959715973166,fraud,2024-04-10 00:00:00,1
12.93046640072998,77.62478579798837,fraud,2024-07-19 20:00:00,4
12.988043694699527,77.69121396776009,theft,2024-04-10 21:00:00,-1
12.926824093378269,77.64011136311768,theft,2024-09-12 13:00:00,-1
12.933136742463066,77.55901720948307,burglary,2024-07-28 04:00:00,0
12.994684301972452,77.61043424038732,assault,2024-06-14 10:00:00,1
12.964239110043996,77.64571827031907,theft,2024-08-03 07:00:00,3
12.991534287492858,77.63015902752667,robbery,2024-05-28 07:00:00,-1
12.943546363574939,77.66706800240271,assault,2024-11-08 16:00:00,-1
12.98739284071596,77.60527670211208,burglary,2024-01-13 04:00:00,1
12.993055107155556,77.58335538041763,assault,2024-01-17 11:00:00,-1
12.927254278178944,77.62911448794382,fraud,2024-07-06 05:00:00,4
12.967482911078687,77.63388372817002,burglary,2024-04-13 11:00:00,-1
12.931096673459095,77.56128548307295,assault,2024-08-20 01:00:00,0
12.989558328767421,77.60946942161807,robbery,2024-08-31 11:00:00,1
12.941930036496723,77.57612947284676,fraud,2024-11-02 08:00:00,-1
12.940171566988699,77.56942536066198,theft,2024-02-14 21:00:00,0
12.93403523379839,77.55876246003173,theft,2024-04-07 01:00:00,0
12.921753504144338,77.63087598421971,burglary,2024-01-04 07:00:00,4
12.960556432267866,77.62692169451817,burglary,2024-11-26 14:00:00,15
12.922041672922951,77.6362552133992,burglary,2024-07-17 09:00:00,6
12.969307162244768,77.6441329591268,robbery,2024-09-23 12:00:00,23
12.988939093463049,77.615892128465,theft,2024-11-16 16:00:00,1
12.937353828714535,77.62402710907321,robbery,2024-06-07 08:00:00,24
12.974030629312303,77.643710665048,assault,2024-12-26 10:00:00,-1
12.959356907204809,77.64434801166459,theft,2024-03-01 20:00:00,3
12.986948734477584,77.61688447998685,burglary,2024-03-18 09:00:00,1
13.000023081092026,77.60295315101258,fraud,2024-01-08 11:00:00,-1
12.978277545811931,77.62011568393777,fraud,2024-09-28 03:00:00,1
12.916477496259283,77.55980773052144,fraud,2024-11-27 10:00:00,-1
12.997905978160615,77.60450186574286,theft,2024-06-02 05:00:00,1
12.931689492700462,77.63729271809197,assault,2024-09-29 10:00:00,21
12.990158125880315,77.56289992830997,burglary,2024-05-20 09:00:00,-1
12.933166424754006,77.62087143091452,burglary,2024-07-05 19:00:00,-1
12.994748581726958,77.61696388947531,theft,2024-03-14 03:00:00,1
12.98886812260827,77.59847394769243,homicide,2024-08-03 09:00:00,1
12.927890936533084,77.62063144639265,homicide,2024-10-04 04:00:00,37
13.019623067357214,77.55143700979855,burglary,2024-01-10 03:00:00,-1
12.958996411518415,77.64459167219117,robbery,2024-11-22 16:00:00,3
12.948558688080354,77.5553960635077,fraud,2024-04-22 06:00:00,-1
12.943464561362147,77.54868125832873,fraud,2024-12-14 19:00:00,16
13.043727525758875,77.6344680970024,theft,2024-02-27 12:00:00,-1
12.927522545759512,77.62358609922232,theft,2024-04-14 04:00:00,4
12.986115745565971,77.61013321676286,assault,2024-09-12 10:00:00,1
12.922606336950832,77.55410628478451,homicide,2024-04-18 06:00:00,-1
12.993286431054925,77.61183904931511,burglary,2024-12-27 19:00:00,1
12.998071618611082,77.59386176912625,theft,2024-05-26 15:00:00,7
12.916359483169503,77.6422988059792,theft,2024-07-13 14:00:00,-1
12.933373326108116,77.5678612732629,burglary,2024-01-24 23:00:00,0
12.995304828001593,77.61494892603707,assault,2024-06-29 23:00:00,1
12.86880019568713,77.64206034298782,theft,2024-11-13 08:00:00,-1
12.95385544005961,77.64074310989831,assault,2024-11-08 09:00:00,2
12.973472023807075,77.60941500601197,theft,2024-10-29 03:00:00,20
12.936264284520648,77.62395953420341,robbery,2024-06-17 04:00:00,24
12.967905047343995,77.60998674056093,assault,2024-01-25 15:00:00,-1
12.93226902361188,77.55719003921136,assault,2024-02-16 21:00:00,0
12.939086216217124,77.61745679416991,burglary,2024-02-28 22:00:00,-1
12.988155838928689,77.60864596126183,burglary,2024-01-09 16:00:00,1
12.93460367625801,77.5786026171751,assault,2024-02-17 19:00:00,-1
12.960430137476864,77.63119692967204,burglary,2024-07-09 18:00:00,3
12.927019506057837,77.63480651940404,theft,2024-09-27 06:00:00,4
12.935006343827371,77.56196250469591,theft,2024-05-05 16:00:00,0
12.990511721017867,77.60878604227264,assault,2024-09-18 19:00:00,1
13.010968895786448,77.66913513749692,assault,2024-07-10 00:00:00,-1
12.950320404875622,77.6365746330212,burglary,2024-05-07 03:00:00,2
12.996847833095407,77.60187994470353,robbery,2024-06-10 22:00:00,1
12.927839724619266,77.65460445951605,burglary,2024-06-16 18:00:00,-1
12.973781620128085,77.63829770375,fraud,2024-01-13 15:00:00,-1
12.95394505856372,77.6058781758795,burglary,2024-05-30 01:00:00,-1
12.930945673123384,77.56022154672068,assault,2024-04-23 15:00:00,0
12.926437985354227,77.56565592810223,theft,2024-04-22 11:00:00,0
12.973476529108863,77.60458589549286,robbery,2024-04-06 04:00:00,-1
12.961171163925707,77.64725640215379,theft,2024-02-02 17:00:00,3
13.01640894022369,77.67811862535761,theft,2024-02-16 06:00:00,-1
12.922936403393765,77.63393808951238,burglary,2024-05-07 21:00:00,4
12.979357382199971,77.61118296179679,theft,2024-07-20 08:00:00,1
12.95883569236762,77.6375333817256,fraud,2024-11-17 05:00:00,3
12.992956188467495,77.59707198326556,burglary,2024-08-06 16:00:00,1
12.928797774385927,77.62560691704468,robbery,2024-10-17 15:00:00,4
12.940065918460132,77.59812670751744,fraud,2024-10-21 14:00:00,-1
12.923034920540122,77.62904437369488,robbery,2024-03-24 02:00:00,4
13.061220712494581,77.64893461660093,robbery,2024-08-20 03:00:00,-1
12.945343155778993,77.56237141452021,fraud,2024-06-02 09:00:00,0
12.97999221833312,77.61762160537421,robbery,2024-04-07 12:00:00,1
12.91634868181725,77.64354390107346,fraud,2024-05-16 03:00:00,-1
12.936323708013715,77.56417933409206,homicide,2024-04-15 05:00:00,0
12.972651071217891,77.63956170184606,assault,2024-08-31 20:00:00,-1
12.946210291166985,77.63615938303401,assault,2024-03-13 18:00:00,25
12.939954279288177,77.64154055955505,theft,2024-07-30 12:00:00,-1
12.951269089002967,77.6246518875591,theft,2024-06-09 10:00:00,-1
12.982974217478729,77.5954145395296,fraud,2024-05-06 18:00:00,-1
12.928016003360149,77.63715907392437,theft,2024-12-23 00:00:00,4
12.931095575210815,77.5605029547172,assault,2024-03-13 05:00:00,0
12.942692070859914,77.55237479421862,assault,2024-06-30 04:00:00,0
12.967048649574656,77.63777481471391,robbery,2024-08-17 07:00:00,26
12.918179369294558,77.63212661023745,burglary,2024-01-18 01:00:00,4
12.926869775235478,77.56361623056794,robbery,2024-05-14 10:00:00,0
12.921960752610365,77.6240033618839,burglary,2024-08-29 00:00:00,18
12.986053136358134,77.60709637946131,fraud,2024-04-18 14:00:00,1
12.93828365257651,77.62930462502148,theft,2024-05-19 23:00:00,27
12.97764097256074,77.60872851482608,assault,2024-02-21 23:00:00,1
12.955112015462497,77.64422674477619,homicide,2024-02-05 13:00:00,3
12.9835182661413,77.59822152763387,theft,2024-07-31 08:00:00,1
12.933404281887148,77.56846440015681,robbery,2024-09-17 09:00:00,0
12.954975143582622,77.62307882296287,assault,2024-08-01 08:00:00,-1
12.96313845792072,77.60688166004077,burglary,2024-04-21 22:00:00,-1
12.989518034929079,77.62275489333115,robbery,2024-05-29 21:00:00,-1
12.951147861019322,77.6254097926934,burglary,2024-05-01 09:00:00,-1
12.919624762982286,77.63289319003587,theft,2024-01-11 13:00:00,4
12.946792546417935,77.55388004383131,robbery,2024-12-28 08:00:00,-1
12.969787617988272,77.62102619253261,burglary,2024-06-23 09:00:00,11
13.0327792005004,77.57951142740383,robbery,2024-04-02 15:00:00,-1
12.981373890019825,77.63085877098862,fraud,2024-10-21 23:00:00,-1
12.986660724927104,77.60472505995067,burglary,2024-01-07 16:00:00,1
12.986010026434673,77.6260820603872,fraud,2024-09-07 02:00:00,-1
12.99342491908434,77.62338212796733,theft,2024-01-25 21:00:00,-1
12.935817122182414,77.63778368900934,assault,2024-03-26 15:00:00,21
12.942367485013351,77.63817647386618,burglary,2024-07-24 18:00:00,-1
12.930801555529063,77.55969125543669,assault,2024-08-19 17:00:00,0
12.930025492599082,77.5548150772726,theft,2024-01-06 11:00:00,0
12.964363260108238,77.64338076321444,robbery,2024-02-18 12:00:00,3
13.004400025832556,77.60053062883966,assault,2024-08-08 09:00:00,8
12.910099139102327,77.51494200253212,burglary,2024-02-09 22:00:00,-1
12.941501872663157,77.62895484220807,burglary,2024-04-16 10:00:00,33
12.99312776093935,77.6213469330764,theft,2024-05-03 01:00:00,1
12.96842763983277,77.62996437259609,robbery,2024-11-13 06:00:00,-1
13.000148593062427,77.59712177832193,assault,2024-04-01 08:00:00,7
12.918614535213955,77.62840302119879,theft,2024-10-03 03:00:00,4
13.009716394635726,77.61334528518675,theft,2024-06-18 12:00:00,-1
12.93042079261529,77.55498274092487,assault,2024-02-09 12:00:00,0
12.944742412432534,77.56708310042099,robbery,2024-08-05 01:00:00,0
13.004046474854682,77.60109833733416,burglary,2024-08-11 16:00:00,8
12.959840493422641,77.63924880660439,robbery,2024-05-08 12:00:00,3
12.913288998143662,77.62886683828671,burglary,2024-10-04 09:00:00,-1
12.970266348083943,77.63240513467795,burglary,2024-11-21 23:00:00,-1
12.933322807943478,77.637748327825,theft,2024-09-13 04:00:00,21
13.04561902120088,77.63747064006834,robbery,2024-04-29 13:00:00,-1
12.991955469291494,77.61583001916601,theft,2024-08-19 06:00:00,1
12.984391965406994,77.61793650543707,theft,2024-06-30 05:00:00,1
12.94325617348414,77.56509920238572,fraud,2024-12-30 02:00:00,0
12.983088973912242,77.61486393987911,fraud,2024-10-30 20:00:00,1
12.939118575090037,77.56407272498508,assault,2024-07-01 14:00:00,0
12.827037245083053,77.64238868103828,assault,2024-03-08 18:00:00,-1
12.930490334027601,77.56346877430059,robbery,2024-02-17 18:00:00,0
12.935550016162829,77.56468330322406,robbery,2024-11-10 04:00:00,0
12.934793575163276,77.536767841116,fraud,2024-06-18 19:00:00,-1
12.964289951805306,77.63971809901432,homicide,2024-06-03 22:00:00,3
12.990644250289826,77.60569337622734,robbery,2024-12-10 08:00:00,1
13.007666508672,77.60730559445777,homicide,2024-07-11 14:00:00,-1
12.928153000197135,77.62694311055928,assault,2024-05-21 17:00:00,4
12.925975163155512,77.62107350091843,assault,2024-01-20 05:00:00,4
12.940711161695052,77.56127523477012,fraud,2024-11-17 04:00:00,0
12.96214459842723,77.6380356608731,robbery,2024-12-29 07:00:00,3
12.930742380832488,77.55900741043871,robbery,2024-04-25 22:00:00,0
12.940632189163754,77.55747058881323,fraud,2024-06-03 20:00:00,0
12.96107933378904,77.64623418274189,fraud,2024-09-20 14:00:00,3
12.980252133197101,77.61153022766757,theft,2024-04-28 11:00:00,1
12.887333577180929,77.61448983233105,assault,2024-01-11 01:00:00,-1
12.985249706279856,77.60205507682217,assault,2024-02-19 05:00:00,1
12.993906575534398,77.59829770907278,robbery,2024-10-19 07:00:00,1
13.032517540361226,77.60484614132837,assault,2024-04-02 23:00:00,-1
12.9238186286675,77.63994108930869,assault,2024-01-13 03:00:00,6
12.988520054886486,77.62741182873131,theft,2024-07-10 05:00:00,-1
12.985474021458833,77.60461018160878,robbery,2024-04-21 22:00:00,1
12.961558409564041,77.63937015109279,assault,2024-04-15 20:00:00,3
13.008710204995968,77.60189590629076,robbery,2024-04-15 14:00:00,-1
12.928315455513895,77.55177209965932,assault,2024-07-26 08:00:00,-1
12.937383494941098,77.63072158250256,assault,2024-08-14 15:00:00,27
12.997787243682998,77.59879556777773,assault,2024-08-11 07:00:00,-1
12.995544419318877,77.61600149173228,robbery,2024-09-26 21:00:00,1
12.920382200627433,77.63891326753394,theft,2024-04-29 20:00:00,-1
12.932338861958838,77.55588647040842,homicide,2024-04-05 05:00:00,0
12.953510138306084,77.64607741481157,fraud,2024-09-12 11:00:00,3
12.96321092756352,77.65269819831612,assault,2024-11-03 08:00:00,34
12.978826317877791,77.61971861126077,theft,2024-01-13 12:00:00,1
12.99907793287191,77.61429769243962,burglary,2024-09-29 23:00:00,1
12.995936132146104,77.60906345851303,fraud,2024-04-20 12:00:00,1
12.994439655620521,77.61376110899538,theft,2024-01-02 21:00:00,1
13.009898081372297,77.60542186858983,fraud,2024-08-08 13:00:00,-1
12.990004462230418,77.59558581984462,robbery,2024-04-25 14:00:00,1
12.971328920152265,77.6382503369979,theft,2024-06-28 00:00:00,28
12.968651116518224,77.63792219534902,theft,2024-08-14 10:00:00,26
12.989618337272432,77.5954776154524,assault,2024-08-24 13:00:00,1
12.946916622311363,77.64567606398116,theft,2024-11-16 10:00:00,-1
13.00623233032955,77.59954624491452,theft,2024-09-29 00:00:00,8
13.000283456091463,77.61925471908607,fraud,2024-12-07 17:00:00,-1
13.073363150244518,77.54203107475637,theft,2024-08-14 18:00:00,-1
12.92922912215366,77.55034088285731,theft,2024-04-13 18:00:00,9
12.94100431683819,77.63984164155916,theft,2024-01-28 01:00:00,-1
12.984362234348556,77.61967446458951,theft,2024-10-25 03:00:00,1
13.010340739174433,77.60059339226508,robbery,2024-08-15 22:00:00,-1
12.922576516209066,77.62938122533461,assault,2024-07-28 15:00:00,4
12.964177850246344,77.638147405793,theft,2024-05-16 14:00:00,3
12.920366599690242,77.62113510024675,assault,2024-10-16 02:00:00,-1
12.996913776756944,77.6102674442011,theft,2024-07-29 02:00:00,1
12.980146072703304,77.62723704665535,fraud,2024-02-13 14:00:00,1
12.991729870824493,77.61209795894649,burglary,2024-05-11 22:00:00,1
12.972415312583529,77.63618487882366,fraud,2024-05-28 19:00:00,28
12.955724797037846,77.64295822427646,assault,2024-10-20 14:00:00,3
13.001042136674073,77.59146746449888,assault,2024-10-03 23:00:00,-1
12.946232602725868,77.62994664667336,theft,2024-12-29 14:00:00,-1
12.920109261596721,77.63272535641002,fraud,2024-12-25 22:00:00,4
12.948342226074052,77.54380646094198,fraud,2024-07-18 22:00:00,-1
12.936220192575478,77.56094643102783,robbery,2024-11-06 04:00:00,0
12.938393144651014,77.55476392465016,burglary,2024-07-06 18:00:00,0
12.929586516364067,77.56081929618176,theft,2024-08-07 08:00:00,0
12.979536933718123,77.59758276833347,theft,2024-02-21 11:00:00,-1
12.946889681345777,77.63780011039583,robbery,2024-11-16 09:00:00,25
12.99823589818277,77.60793295734558,assault,2024-07-26 07:00:00,1
12.950429514685027,77.63457806988094,theft,2024-12-02 15:00:00,2
12.978102230307048,77.61982118417889,assault,2024-05-22 21:00:00,1
12.975373829924843,77.5975166255531,assault,2024-06-11 05:00:00,-1
12.983234892293721,77.61900100754988,robbery,2024-01-26 14:00:00,1
12.972963044007214,77.60882749047681,burglary,2024-08-29 17:00:00,20
12.941196083937356,77.63521029910122,theft,2024-02-13 22:00:00,10
12.945456807904522,77.57096587817252,theft,2024-06-11 15:00:00,-1
12.930812280682742,77.64079558996666,assault,2024-12-28 17:00:00,19
12.9718223998159,77.63681752213492,robbery,2024-05-07 13:00:00,28
12.980387275963494,77.60997218122115,theft,2024-07-05 15:00:00,1
12.864707224025942,77.67364006342441,burglary,2024-09-15 21:00:00,-1
12.930186420437975,77.55128118079588,homicide,2024-03-11 23:00:00,9
12.9292104741548,77.63675939661843,robbery,2024-10-12 09:00:00,4
12.985469491030267,77.58753911589784,fraud,2024-05-30 04:00:00,-1
12.963844322950655,77.55227585571595,burglary,2024-01-06 09:00:00,-1
12.997244309071151,77.59156455435539,theft,2024-07-20 19:00:00,-1
12.997783388738773,77.58379025480428,burglary,2024-04-05 03:00:00,-1
12.921629459300908,77.62589865823651,fraud,2024-10-17 21:00:00,18
12.969827369674777,77.63587666710576,theft,2024-09-07 09:00:00,28
12.918499825376763,77.54926559816575,assault,2024-11-24 22:00:00,-1
12.984454261831072,77.60904497090911,assault,2024-09-12 22:00:00,1
12.956431423673996,77.63696347892665,assault,2024-01-25 09:00:00,3
12.993245241125313,77.59841951641845,theft,2024-01-25 13:00:00,1
12.928140511629229,77.56295429818792,theft,2024-01-11 20:00:00,0
12.980757401385599,77.61759600831033,theft,2024-03-04 01:00:00,1
12.924303577960023,77.62010573348812,theft,2024-07-05 15:00:00,4
12.953640645458753,77.647708173914,theft,2024-03-16 12:00:00,3
12.927738966274985,77.63476163162107,theft,2024-10-09 14:00:00,4
12.937090309220874,77.62906548220617,homicide,2024-09-09 16:00:00,27
12.92652303826836,77.62404447675897,assault,2024-03-16 04:00:00,4
13.00153143161967,77.60742281125442,burglary,2024-10-11 02:00:00,12
12.931422113161041,77.64596083896393,theft,2024-01-21 04:00:00,-1
12.938001265421981,77.56712547389769,burglary,2024-11-14 03:00:00,0
13.008384137431811,77.59754527700234,theft,2024-12-21 12:00:00,-1
12.92963589555867,77.5650654215671,robbery,2024-08-08 03:00:00,0
12.924908231931415,77.63609779993577,theft,2024-02-07 05:00:00,4
12.935210860884643,77.63534263928504,burglary,2024-02-19 17:00:00,4
12.98556577083721,77.60984036641845,assault,2024-11-19 11:00:00,1
12.994359545034735,77.60073927178836,robbery,2024-03-08 18:00:00,1
12.999641183789288,77.61338931479875,robbery,2024-07-07 18:00:00,1
12.978776879847064,77.62738947010955,assault,2024-07-12 23:00:00,1
12.976862162970871,77.63975882652558,theft,2024-04-16 23:00:00,29
12.963498721362088,77.6591056917846,theft,2024-07-27 00:00:00,-1
12.942509445877457,77.55440547977715,theft,2024-10-06 03:00:00,0
12.926303946417042,77.6289324980375,theft,2024-11-26 12:00:00,4
12.946669813379364,77.5507751250946,robbery,2024-10-31 15:00:00,32
12.981035829299248,77.61908729628331,theft,2024-10-07 09:00:00,1
12.957675550640344,77.6720125460341,burglary,2024-02-11 14:00:00,-1
12.972393013659612,77.62028004663115,theft,2024-08-29 10:00:00,11
12.93042705631524,77.57019640327599,assault,2024-11-17 11:00:00,-1
12.956519891037251,77.63949080711224,theft,2024-08-13 15:00:00,3
12.939643295683606,77.63045533180033,burglary,2024-06-12 23:00:00,10
12.946536967049763,77.5642757423971,assault,2024-01-15 11:00:00,-1
12.994689045986716,77.631016394166,robbery,2024-04-19 13:00:00,-1
12.968362707103294,77.62387708601868,fraud,2024-11-27 21:00:00,-1
12.914671212994465,77.6382110299154,homicide,2024-05-27 17:00:00,-1
12.943938171222841,77.55372514573565,theft,2024-05-28 07:00:00,0
12.935296980553748,77.56056747401163,burglary,2024-12-02 12:00:00,0
12.974684916556882,77.61238319458747,theft,2024-06-17 21:00:00,1
12.921326845625122,77.63351468141047,assault,2024-04-13 13:00:00,4
12.926821786924386,77.55413660246556,theft,2024-10-14 07:00:00,5
12.982348284073328,77.61983971994853,robbery,2024-11-21 21:00:00,1
12.982307448401606,77.61649320704714,theft,2024-09-03 00:00:00,1
12.921042843112858,77.62974683953172,theft,2024-01-20 13:00:00,4
12.932706294062683,77.56831661512513,assault,2024-12-02 01:00:00,0
12.983882629022302,77.62386480177149,burglary,2024-06-09 02:00:00,-1
12.929141361020056,77.62301159310837,burglary,2024-04-18 19:00:00,4
12.95646265335236,77.65031140534136,fraud,2024-06-21 10:00:00,36
12.990709068028696,77.621249873827,assault,2024-04-20 20:00:00,1
12.97881979904077,77.61873882608442,theft,2024-10-24 15:00:00,1
12.95763935465146,77.55506189481333,robbery,2024-01-20 23:00:00,-1
12.931196247827954,77.55984136957272,theft,2024-02-11 10:00:00,0
13.010566308346885,77.60431009882709,theft,2024-08-17 16:00:00,-1
12.985970291211146,77.60555090448992,fraud,2024-09-19 10:00:00,1
12.9761169555117,77.62470692407234,fraud,2024-02-15 20:00:00,1
12.964068681140962,77.64116333427272,burglary,2024-05-01 10:00:00,3
12.929152561953881,77.62338710060885,fraud,2024-01-26 21:00:00,4
12.982340117412074,77.59837738502429,theft,2024-10-12 16:00:00,1
12.936906684929376,77.5489588051582,assault,2024-03-19 13:00:00,0
12.950682707062795,77.70409827322153,burglary,2024-03-04 21:00:00,-1
12.919639575764146,77.61327397157702,assault,2024-01-07 21:00:00,-1
12.978610673905397,77.63533317193888,robbery,2024-08-17 19:00:00,-1
12.956815529145722,77.6319551282817,theft,2024-05-11 10:00:00,-1
12.988644913985206,77.6023752159441,theft,2024-10-18 17:00:00,1
12.92839970062756,77.62488393977296,fraud,2024-05-25 15:00:00,4
12.935428355404252,77.55100447915189,robbery,2024-01-17 06:00:00,0
12.997011363328133,77.57774984699367,theft,2024-10-04 10:00:00,-1
13.003560677474903,77.60793389241928,burglary,2024-06-29 06:00:00,12
13.053887393023269,77.5839082572938,robbery,2024-12-22 09:00:00,-1
12.909233285920394,77.59273924138535,robbery,2024-09-02 20:00:00,-1
12.922689086833893,77.63797188040228,theft,2024-09-27 01:00:00,6
12.92564447198348,77.62910069695052,assault,2024-07-04 00:00:00,4
12.930015088034002,77.64088439711809,assault,2024-04-02 23:00:00,19
12.998352980799467,77.61327643208159,burglary,2024-07-03 20:00:00,1
12.937616134853835,77.56481380262493,robbery,2024-08-07 18:00:00,0
12.94874755094503,77.64201315449812,theft,2024-08-02 04:00:00,30
13.001129066493245,77.60039976561255,robbery,2024-09-27 06:00:00,8
12.974839280863371,77.62191564209937,robbery,2024-04-20 05:00:00,1
12.975080080270281,77.61043364532969,assault,2024-06-27 20:00:00,1
12.938214049684388,77.55432298725869,robbery,2024-01-09 13:00:00,0
12.986578425517479,77.6196018660676,fraud,2024-04-22 04:00:00,1
12.923504414687162,77.63778534965245,theft,2024-01-12 16:00:00,6
12.927826429140799,77.62273277404633,theft,2024-10-05 10:00:00,4
12.98953402557181,77.59856208224488,theft,2024-11-14 18:00:00,1
12.921930758549125,77.65100409767102,burglary,2024-08-07 00:00:00,-1
12.928291478329681,77.63527698200016,burglary,2024-04-03 12:00:00,4
12.971620149240309,77.61946598595475,robbery,2024-10-27 17:00:00,11
12.925943157448394,77.62836422950406,assault,2024-07-21 18:00:00,4
12.877845084475105,77.62358272799273,fraud,2024-02-14 11:00:00,-1
12.969980720729188,77.64563060198856,robbery,2024-10-01 17:00:00,23
12.922975918869518,77.64401086805373,robbery,2024-01-28 19:00:00,-1
12.984160466782416,77.6216816559374,assault,2024-10-20 12:00:00,-1
12.919683042788634,77.64425094549671,theft,2024-08-23 22:00:00,-1
12.973387861449408,77.61393335346405,assault,2024-05-13 22:00:00,1
12.935618362212367,77.57674270273893,assault,2024-06-06 12:00:00,-1
12.927237699328234,77.5543599244664,burglary,2024-04-12 22:00:00,5
12.945214710458641,77.49571702839961,burglary,2024-06-16 18:00:00,-1
12.990037820333603,77.60418462260425,burglary,2024-12-12 08:00:00,1
12.992723472774477,77.61791231489971,burglary,2024-04-21 12:00:00,1
12.966832022279707,77.61056449455259,fraud,2024-04-01 16:00:00,31
12.912629094140597,77.63217406997428,theft,2024-05-13 10:00:00,-1
12.95653648473515,77.63808571945346,assault,2024-11-17 07:00:00,3
12.936296839624118,77.54980572112605,theft,2024-05-25 16:00:00,0
12.932043713080011,77.61113093456628,fraud,2024-06-01 12:00:00,-1
12.960886609390382,77.64826597474271,fraud,2024-08-13 18:00:00,3
12.924926022993002,77.56690954918489,theft,2024-02-11 18:00:00,-1
12.952398372544781,77.63456516882876,theft,2024-02-03 12:00:00,2
12.997074441191474,77.60562409762316,theft,2024-02-08 09:00:00,1
